#  m  [GeV] ,  tau  [ps] ,  c ,  BR_theo(B->K  mu  mu) 

0.2610157215682536,525203.5133431054,0.00012245513306678618,1.6327715182531005e-09
0.2610157215682536,240712.42850139434,0.00018088040080399561,3.5625028129985305e-09
0.2610157215682536,110323.80880118311,0.0002671812816304737,7.772963636701634e-09
0.2610157215682536,50563.77365284441,0.0003946576684726452,1.6959893571355133e-08
0.2610157215682536,23174.38942615697,0.0005829550421113759,3.7006142861748966e-08
0.2610157215682536,10621.205235567058,0.0008610920508355232,8.07528680587744e-08
0.2610157215682536,4867.804164500507,0.001271932595910999,1.7623999270061205e-07
0.2610157215682536,2230.9180115056047,0.0018787916192828846,3.8471511080773847e-07
0.2610157215682536,1022.4099321316202,0.0027751926163661227,8.399723493644921e-07
0.2610157215682536,468.5546630083196,0.0040992806114776605,1.8342280250915398e-06
0.2610157215682536,214.7305362221133,0.006055111790272853,4.005513116339621e-06
0.2610157215682536,98.40789311861148,0.008944100750274077,8.746552841641172e-06
0.2610157215682536,45.09945001971842,0.013211471728657949,1.909692831401923e-05
0.2610157215682536,20.668959099607623,0.019514872440561434,4.168975601058491e-05
0.2610157215682536,9.472653989411494,0.02882572465755633,9.099926596539812e-05
0.2610157215682536,4.341397320304882,0.04257893073931596,0.00019860873510204997
0.2610157215682536,1.9897161939643195,0.06289400750340614,0.0004334323058618111
0.2610157215682536,0.9119174399664678,0.09290172653833195,0.0009458369387316594
0.2610157215682536,0.41794768064912863,0.13722659974140763,0.002063911625020137
0.2610157215682536,0.1915533446213224,0.2026995662865173,0.004503515566808613
0.31622776601683794,342045.5665587804,0.00012245513306678618,1.6337891009199184e-09
0.31622776601683794,156767.07579614816,0.00018088040080399561,3.564723050888513e-09
0.31622776601683794,71849.80436709599,0.0002671812816304737,7.777807935877146e-09
0.31622776601683794,32930.31018923233,0.0003946576684726452,1.697046338941078e-08
0.31622776601683794,15092.620213143797,0.0005829550421113759,3.702920599777636e-08
0.31622776601683794,6917.196992658605,0.0008610920508355232,8.080319525881563e-08
0.31622776601683794,3170.220289428236,0.001271932595910999,1.7634982996051218e-07
0.31622776601683794,1452.914149421583,0.0018787916192828846,3.8495487536485173e-07
0.31622776601683794,665.8576649506156,0.0027751926163661227,8.404958428552227e-07
0.31622776601683794,305.152272337122,0.0040992806114776605,1.835371167012343e-06
0.31622776601683794,139.84603354467154,0.006055111790272853,4.008009466164644e-06
0.31622776601683794,64.08941073062357,0.008944100750274077,8.75200394707988e-06
0.31622776601683794,29.371599027973602,0.013211471728657949,1.9108830081479976e-05
0.31622776601683794,13.460926442335987,0.019514872440561434,4.171573830539118e-05
