#  m  [GeV] ,  tau  [ps] ,  c ,  c_eff(theo) ,  c_eff(exp)^upper ,    c_eff(exp)^lower ,                c_eff(exp)^upper  converted ,    c_eff(exp)^lower  converted ,  allowed/excluded  (1/0)
0.038035,0.5907419795539438,54.555947811685144,54.601227240285,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.038035,0.1758633561735353,100.0,100.08298639144638,0.0002864,4.817960653409091e-06,9.8092,0.16501515237926137,1
0.040967,1409368804.60234,0.001,0.0010008284342791869,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,419477687.36366665,0.0018329807108324356,0.0018344992148863117,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,124851301.97848496,0.003359818286283781,0.003362601674923453,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,37160135.29002113,0.006158482110660267,0.006163584008345055,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,11060162.250717131,0.011288378916846888,0.011297730596876545,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,3291893.0122408406,0.02069138081114789,0.02070852226016336,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,979783.0770737868,0.0379269019073225,0.03795832185216138,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,291617.90238560614,0.06951927961775606,0.06957687176721525,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,86795.76008756239,0.12742749857031335,0.1275330638496072,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,25833.490274401065,0.23357214690901212,0.23376564591694687,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,0
0.040967,7688.973787607,0.42813323987193913,0.42848791919961354,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,0
0.040967,2288.525395882419,0.7847599703514607,0.7854100874007686,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,0
0.040967,681.1601618418117,1.438449888287663,1.4396415231735034,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,0
0.040967,202.42404073452096,2.636650898730358,2.6388371659613905,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,0
0.040967,60.24566488711537,4.832930238571752,4.836937888397072,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,0
0.040967,17.93067563443226,8.858667904100823,8.866015003714276,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,5.337127023002467,16.23776739188721,16.251237704244378,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,1.588258010202479,29.763514416313193,29.788195894410975,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,0.4727733951144503,54.555947811685144,54.601182401544406,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.040967,0.140744214483022,100.0,100.0829042411975,0.00024371,4.6010523087071235e-06,8.3470675,0.15758604157321898,1
0.044124,1127999457.377298,0.001,0.0010008277427195128,0.00019886,4.440582853643601e-06,6.810955,0.15208996273729333,1
0.044124,335732281.1338986,0.0018329807108324356,0.0018344979472707692,0.00019886,4.440582853643601e-06,6.810955,0.15208996273729333,1
0.044124,99925725.91694073,0.003359818286283781,0.003362599351408616,0.00019886,4.440582853643601e-06,6.810955,0.15208996273729333,1
0.044124,29741407.860263646,0.006158482110660267,0.006163579749387188,0.00019886,4.440582853643601e-06,6.810955,0.15208996273729333,1
0.044124,8852088.237353552,0.011288378916846888,0.011297722790288983,0.00019886,4.440582853643601e-06,6.810955,0.15208996273729333,1
0.044124,2634692.579703513,0.02069138081114789,0.02070850795083929,0.00019886,4.440582853643601e-06,6.810955,0.15208996273729333,1
0.044124,784177.1264393361,0.0379269019073225,0.03795829562344847,0.00019886,4.440582853643601e-06,6.810955,0.15208996273729333,1
